orf,SC,SM,YPD
YOR080W,0.51742003,0.596881144,0.6938525
YOR081C,0.934611191,1.000337688,1.046803352
YOR082C,0.884341531,0.894636374,0.922618443
YOR083W,0.769823741,0.812612377,0.994689229
YOR084W,0.983964635,1.009012092,0.954318576
YOR085W,0.739496236,0.860690121,0.844131192
YOR086C,0.961888457,0.972059489,0.995532348
YOR087W,0.974082537,0.958026299,0.99302438
YOR088W,0.922808489,0.949247715,0.961617688
YOR089C,0.930034694,0.829910819,0.978680665
YOR090C,0.967663324,0.985446792,1.00571451
YOR091W,0.877170519,0.89760201,0.934396997
YOR092W,0.973623413,0.985898217,0.988841775
YOR093C,0.956791619,0.959829549,1.018365539
YOR094W,1.00513671,0.956044445,1.012176185
YOR096W,0.4356263,0.367611987,0.349446833
YOR097C,0.948104553,0.958708043,0.966777849
YOR099W,0.992873995,0.982498949,0.955237379
YOR100C,0.982239427,0.96720793,1.061783148
YOR101W,1.03579014,1.012360971,0.862727163
YOR104W,0.998385283,1.003723771,0.990626588
YOR105W,1.005674645,1.009947689,0.845777834
YOR106W,0.721849412,0.601676577,0.774401437
YOR107W,1.014631236,1.039083244,1.045389247
YOR108W,1.001300366,1.012676787,1.032392397
YOR109W,0.941320159,0.940699659,1.044245557
YOR111W,0.966013499,0.976133992,1.016069075
YOR112W,0.99383367,0.987895807,0.952612927
YOR113W,0.828837666,0.838582928,0.957996612
YOR114W,1.014552256,1.008245329,0.960670137
YOR115C,0.938701034,0.937679887,0.963078175
YOR118W,0.990749413,0.990429182,0.98826584
YOR120W,0.977855252,0.984526018,1.000584691
YOR121C,1.034922143,1.043595774,0.973472719
YOR123C,1.000942996,0.972193512,0.931822928
YOR124C,0.884636094,0.907325612,0.928042456
YOR125C,0.961586342,0.882246148,0.848165856
YOR126C,1.031438753,1.007291957,1.035578888
YOR127W,0.898857801,0.899191921,0.969422367
YOR129C,0.965952194,0.945395728,1.017361841
YOR131C,0.979430518,0.959117216,0.968576794
YOR132W,0.801953262,0.700092124,0.950280027
YOR133W,0.933466002,0.929293798,0.96199414
YOR134W,1.004580894,1.021223454,1.083738973
YOR137C,1.029525875,1.013682348,1.00304866
YOR138C,0.982306319,0.965680375,0.981616402
YOR139C,0.665764278,0.471815604,0.722392897
YOR140W,0.578406691,0.423711894,0.795460424
YOR141C,0.540220355,0.416436482,0.671564229
YOR142W,0.949225706,0.905223566,0.988526535
YOR144C,0.871847965,0.851102334,0.858575304
YOR147W,1.024405187,1.01610918,0.969207109
YOR152C,1.023486012,0.946193482,0.988824076
YOR153W,0.974651311,0.919006075,0.952453091
YOR154W,0.976162246,0.926444215,0.939588653
YOR155C,0.96487678,0.952895684,0.87734701
YOR158W,0.817825731,0.716186356,0.780519886
YOR161C,0.915740904,0.907900178,0.958512981
YOR161C-C,0.945390896,0.991681994,0.990921538
YOR162C,1.022971072,1.011942845,1.058401299
YOR163W,1.012385187,0.981085536,0.992450886
YOR164C,0.984732531,1.025017485,1.033614484
YOR165W,0.91141289,0.89897127,1.03254185
YOR166C,1.033291193,1.030793483,1.011282791
YOR167C,0.791596322,0.85363955,0.753679137
YOR170W,0.992010492,0.986911523,1.027831672
YOR171C,0.993918717,1.016254063,0.996137039
YOR172W,0.971974174,1.007773609,1.123491596
YOR173W,0.950016149,1.01385895,0.874804649
YOR175C,0.901387816,0.817887811,1.016368984
YOR177C,0.982910967,0.990123347,0.989042296
YOR178C,0.956066268,0.953825162,1.07260263
YOR179C,1.047940385,0.986265903,0.978781348
YOR180C,1.015750697,1.007940164,1.031276591
YOR182C,0.851687379,0.906435793,1.0158617
YOR183W,0.842664584,0.874377217,0.980528234
YOR185C,1.051883736,0.990860031,1.018265723
YOR186W,0.946000895,0.986541459,0.505891638
YOR188W,1.023011523,1.00813473,1.051869438
YOR189W,0.868830952,0.877562493,0.966337609
YOR190W,0.997757423,0.987877704,1.024277391
YOR191W,0.872593513,0.894501361,0.988416856
YOR192C,1.009300384,1.005706084,1.001449974
YOR195W,0.973571344,0.997343565,1.009055327
YOR196C,0.990308918,0.98984326,1.005730697
YOR197W,0.993508425,1.039104639,1.081261382
YOR198C,0.828419103,0.65287972,0.911254963
YOR199W,0.665713563,0.477547914,0.583162026
YOR200W,0.643316814,0.473192966,0.576266352
YOR201C,0.9396295,0.811618968,0.806803354
YOR205C,0.932283641,0.768605224,0.789496335
YOR208W,0.939277032,0.930059638,1.0071648
YOR209C,0.966200172,0.992700518,0.947098474
YOR211C,0.784762038,0.618938963,0.49338066
YOR212W,1.050344356,1.017014606,1.017413964
YOR213C,0.985318186,1.003547939,1.05565975
YOR214C,1.002935092,0.987971521,0.962761779
YOR215C,0.9595154,0.962089243,1.050330381
YOR216C,0.755800235,0.905758271,1.02300619
YOR219C,0.981724773,0.983050238,0.933791526
YOR220W,0.930450173,0.929995422,0.99047133
YOR222W,1.083050166,1.031427404,0.980233386
YOR223W,0.998318037,1.064008898,1.013878532
YOR225W,0.986552608,0.982083295,0.996696474
YOR226C,1.022993949,0.977280101,1.026959315
YOR227W,0.961471965,0.93615973,0.918822811
YOR228C,1.010880752,0.997663054,1.008264071
YOR229W,1.006403415,0.998370826,0.899918656
YOR230W,0.978811979,1.020187392,0.960998122
YOR231W,0.998531992,0.995524868,1.103054481
YOR233W,1.025044306,0.974368097,0.96443785
YOR234C,0.898256877,0.90009395,0.89624707
YOR235W,0.824606901,0.687068375,0.870086206
YOR237W,1.054958379,1.044791894,1.03939611
YOR238W,1.020541919,0.991864765,1.040755989
YOR239W,0.992928827,0.994472996,1.013655097
YOR240W,0.963931712,0.985556713,1.092558161
YOR242C,0.596238945,0.796193482,0.958006947
YOR243C,0.878864802,0.879593056,0.838645655
YOR245C,0.957343773,0.949331915,0.972537248
YOR246C,0.575372364,0.789080389,0.795620796
YOR248W,0.965747751,0.996924221,0.979036584
YOR251C,0.68616565,0.739141489,0.712198562
YOR252W,1.029694483,0.971266728,0.947935781
YOR253W,0.770769954,0.825073944,1.005441371
YOR255W,0.998637819,1.01984164,0.985489478
YOR258W,0.857148379,0.843332365,0.956985333
YOR263C,1.003887592,0.975386078,1.02762999
YOR265W,0.879155168,0.865206336,1.00241037
YOR274W,0.840994156,0.943055087,1.002022808
YOR275C,0.940774681,0.901829997,0.944476386
YOR276W,1.0058478,0.9940609,0.981729719
YOR277C,1.017671515,1.013543748,0.949702887
YOR279C,0.933937632,0.924878965,0.954596089
YOR280C,0.975922686,0.946521162,0.979763691
YOR283W,0.796218966,0.796402157,0.994069523
YOR284W,1.007583868,1.031196575,1.0028626
YOR285W,1.004545874,0.974077902,1.020480009
YOR286W,1.014814779,0.995553888,0.981473144
YOR288C,0.926281257,0.930999821,0.935348164
YOR289W,0.986048381,0.944210353,0.955766484
YOR290C,0.632439909,0.715319081,0.666035406
YOR291W,0.948610089,0.965313837,1.057630284
YOR292C,1.002087902,0.960393892,0.982185011
YOR293C-A,0.927433447,0.944694664,1.072302442
YOR293W,0.713147993,0.687313337,0.728983606
YOR295W,0.683523811,0.706414205,0.79683126
YOR296W,0.963548416,0.982631551,1.008547089
YOR297C,0.928125287,0.932906496,1.0074604
YOR298C-A,0.962934119,0.965955336,0.979228255
YOR298W,1.030294835,1.017728887,1.011646703
YOR299W,1.02548353,0.968571488,1.005802563
YOR300W,1.019991038,0.940757121,1.029103661
YOR301W,0.988726095,0.968247126,0.984470238
YOR302W,0.968849437,0.984103163,1.024067356
YOR303W,1.012486506,1.013585431,0.99755789
YOR304C-A,0.971585007,1.007656841,0.963172379
YOR305W,0.957388013,0.722224546,0.83968941
YOR306C,0.848919753,0.820875054,0.968429427
YOR307C,1.013540439,1.057799763,0.999548456
YOR308C,0.985496258,1.006536504,0.98242281
YOR309C,0.58592936,0.698427254,0.551281725
YOR311C,0.935837042,0.98529447,1.005205415
YOR312C,0.788736869,0.71248639,0.890431384
YOR313C,0.97029959,0.960151488,0.986068317
YOR314W,1.004751976,1.012876421,1.013424993
YOR315W,0.988087939,0.9985618,0.98355178
YOR316C,1.007282058,1.027045338,1.015566614
YOR316C-A,0.955955594,0.994076814,0.978526649
YOR317W,0.894741969,0.880914396,0.902166675
YOR318C,0.999134956,1.060086427,0.998975373
YOR320C,0.854029999,0.918841119,0.991356854
YOR321W,0.980966851,0.988538999,1.004000462
YOR322C,0.923460586,1.004646487,0.913364141
YOR324C,1.038724687,1.028728296,0.992408415
YOR325W,1.070705911,0.992736973,1.034281465
YOR327C,0.909970145,0.932489182,0.997999978
YOR328W,1.012588153,1.016214403,0.996970615
YOR330C,0.945421046,0.787584763,0.796266903
YOR331C,0.141814212,0,0.453222249
YOR332W,0.821328041,0.835135492,0.929280638
YOR333C,0.98925176,0.959007515,0.96916668
YOR334W,1.021246576,1.03757216,0.976518549
YOR337W,1.046904173,1.026089712,0.985732266
YOR338W,0.946812633,0.979539642,1.06210129
YOR339C,1.004905456,1.006273294,1.009651581
YOR342C,1.01629643,1.0338251,1.01788351
YOR343C,0.914122789,1.005308031,1.082332415
YOR344C,0.906647559,0.829018577,1.088292569
YOR345C,0.961653924,0.945989196,0.93047637
YOR346W,1.000793958,0.952933177,1.045626741
YOR347C,0.979612129,0.953168443,1.004087721
YOR348C,1.025619425,1.008691782,1.010602923
YOR349W,1.050998036,1.066118352,1.024612543
YOR350C,1.102294887,0.952581451,0.959219418
YOR351C,1.012270331,0.989347249,1.00760143
YOR352W,0.970731388,0.978288256,1.053715212
YOR354C,1.023714316,0.977283466,0.979602352
YOR355W,0.829709894,0.861604662,0.901856688
YOR356W,0.945332717,0.982663733,0.997649042
YOR357C,1.013742632,0.989828899,1.000191571
YOR358W,1.035342525,0.804604392,0.914362161
YOR359W,0.930030573,1.02846074,1.000106801
YOR360C,1.015277784,0.953919208,1.063193669
YOR363C,0.99764676,0.966826313,0.981853318
YOR364W,0.953442648,0.970055968,1.006445626
YOR365C,1.018324017,0.991442185,0.996614491
YOR366W,1.018818271,1.025194856,0.982892563
YOR367W,0.971901186,0.957533507,0.984944845
YOR368W,0.99539544,0.998281023,1.015169853
YOR369C,0.93918993,0.965100299,0.947287534
YOR371C,1.046670391,1.006644695,1.049072604
YOR374W,0.988290561,0.972151545,0.996224499
YOR375C,0.853111514,0.547212611,1.008745057
YOR376W,0.955030628,0.782316907,1.009333298
YOR376W-A,0.939029562,0.962890442,0.984295314
YOR377W,0.997515805,0.994717777,1.005283619
YOR378W,0.841021471,0.754630388,1.103157975
YOR379C,0.982558051,0.960053167,1.004041225
YOR380W,1.012515143,1.003240673,1.005251393
YOR381W,0.987781999,0.973527682,0.994166846
YOR382W,0.995620216,1.019514079,1.004772665
YOR383C,1.001944101,0.999020217,1.001060106
YOR384W,0.992841863,0.983197632,1.018408991
YOR385W,1.014425061,1.01356449,1.001979972
YOR386W,1.018527997,1.044672819,1.015185727
YPL001W,1.006191083,1.01443515,0.951145744
YPL002C,0.979044096,0.693607676,0.945588618
YPL003W,1.021552384,1.011250496,1.185521302
YPL004C,0.99567985,1.029760549,1.027323269
YPL005W,0.948993609,0.739356261,0.783628894
YPL006W,1.015751247,1.016897942,0
YPL008W,0.788624412,0.765721492,0.683142984
YPL009C,1.014893268,0.988651444,1.076921323
YPL013C,0.954583628,0.786271977,0.736801522
YPL014W,1.017351337,0.987901364,1.020852657
YPL015C,0.982681149,1.017016569,1.01053591
YPL017C,0.809730785,0.819684997,0.870467461
YPL018W,0.731989722,0.737145618,0.785948099
YPL019C,0.96582541,0.899713047,0.98669451
YPL021W,1.005470501,0.992750043,1.078349262
YPL022W,0.933223469,0.941032638,0.996644278
YPL023C,1.011422665,0.988531182,1.024488426
YPL024W,0.817796769,0.827507003,0.786691439
YPL025C,1.064620129,1.026602555,1.060346212
YPL026C,0.995818023,0.995787608,1.01199007
YPL027W,0.993949168,1.004024761,1.021977225
YPL029W,0.958604108,0.824094465,0.82968629
YPL030W,0.994025553,0.901411005,0.981002207
YPL031C,0.4829782,0.432701408,0.584051025
YPL032C,0.958600324,0.922943572,1.017569041
YPL033C,0.98990307,1.01618573,1.037896535
YPL034W,1.047797103,0.9960379,1.002575419
YPL035C,0.997075954,0.981303279,1.064421926
YPL036W,0.999212704,1.047466657,0.99510962
YPL037C,0.883737567,0.831035187,0.906004402
YPL038W,1.010895995,1.02252038,1.007097918
YPL038W-A,0.908679821,0.988995814,0.984354498
YPL039W,1.012021129,1.020062669,1.008138436
YPL040C,0.976593812,1.001058508,0.983993076
YPL041C,1.004688596,1.01221358,0.953437994
YPL046C,0.901802131,0.979007814,1.13202245
YPL047W,0.867443305,0.828692007,0.913966507
YPL048W,0.922551071,1.021368654,0.960100938
YPL049C,0.973999006,1.018347063,1.025736581
YPL050C,0.979700207,1.010200856,1.00125905
YPL051W,0.983446216,0.972275732,0.944516812
YPL052W,1.00934946,0.964385506,0.994856531
YPL053C,0.99642167,0.943482503,0.954305422
YPL054W,0.970859506,0.98218979,0.987392088
YPL055C,0.752572725,0.810763391,0.790710517
YPL056C,0.947474155,0.943907449,0.948060723
YPL057C,0.930205491,0.886306978,0.939297476
YPL058C,0.994608063,0.936466782,1.06565365
YPL060W,0.991164117,0.961644247,0.973317484
YPL061W,0.973495109,0.849350699,0.968928437
YPL062W,1.001562448,0.892179308,0.956031404
YPL064C,0.979160414,0.985400412,0.998997202
YPL065W,1.02887379,0.72815511,0.911893086
YPL066W,0.907219902,0.886487958,0.920540824
YPL067C,0.935772078,0.952812379,0.999895005
YPL068C,0.935795336,0.974183332,0.926842948
YPL070W,0.984720368,0.941103173,0.966019771
YPL071C,0.981143848,0.878687179,0.957952187
YPL072W,0.941560381,0.997036701,1.007034803
YPL073C,0.97636098,0.964757562,0.958098606
YPL074W,1.002822416,0.982737555,0.954091074
YPL077C,0.984419848,0.963600819,1.048919815
YPL078C,0.48278777,0.453195535,0.48641599
YPL079W,0.633716812,0.554744024,0.939304718
YPL080C,0.612909481,0.688680547,0.815893466
YPL081W,1.009501645,0.977197855,0.997798197
YPL084W,0.915325685,0.570475823,0.945605
YPL086C,0.704124734,0.653181208,0.704615373
YPL087W,0.973556769,0.967505727,0.977285473
YPL088W,0.998736372,0.983969556,1.025618747
YPL089C,0.922736309,0.906805154,0.997739193
YPL090C,0.611277762,0.658786628,0.769421108
YPL091W,1.049243679,1.050594518,1.025727057
YPL092W,0.802933037,0.751498673,0.90097835
YPL095C,1.002283124,0.984335732,1.002136717
YPL096C-A,1.007625741,0.982158834,1.046613649
YPL097W,0.847906438,0.643897848,0.681285797
YPL098C,1.011336087,0.977583579,0.994101655
YPL099C,0.980047851,0.950995999,1.019939393
YPL100W,0.894882461,0.924027797,0.975474399
YPL101W,0.543357865,0.667050553,0.800136294
YPL102C,0.729031302,0.724906992,0.836183805
YPL103C,0.933673681,0.97564663,1.062673373
YPL105C,0.941666032,1.042367808,1.121136013
YPL106C,0.565057971,0.66710051,0.758136305
YPL107W,0.92361399,0.943974187,1.062518534
YPL108W,0.94544019,1.049065625,1.063671331
YPL109C,0.992429163,0.992006112,1.028675949
YPL110C,0.952984598,0.994040057,1.10517005
YPL111W,0.843061284,0.914507433,1.062588123
YPL112C,0.919578833,0.917806204,0.951737524
YPL113C,1.00938601,0.973982119,1.031459955
YPL114W,0.872695856,0.761282593,1.071807139
YPL115C,0.838654884,0.834855789,0.905570966
YPL116W,0.933002039,0.959685974,1.04031292
YPL118W,0.927843029,0.840605736,0.837442614
YPL119C,0.771561727,0.799930437,1.078939997
YPL119C-A,0.989659614,0.966818691,0.997956596
YPL120W,0.929621426,0.880395929,1.044225839
YPL121C,1.002826787,1.045297365,1.074133391
YPL123C,0.821988532,0.874338633,1.064149325
YPL125W,0.774638356,0.752273077,1.083713473
YPL127C,0.805288578,0.82339106,0.941754521
YPL130W,0.800931775,0.75278809,1.099434148
YPL132W,0.947275306,0.826588719,0.863565431
YPL133C,0.974848264,0.962270006,0.998553847
YPL134C,1.016310343,1.018327459,1.000260455
YPL135W,0.866013846,0.935746069,1.066231885
YPL136W,0.995864597,0.989233114,1.051998852
YPL137C,0.945308634,0.918940414,1.001638863
YPL138C,0.973677598,0.985689362,0.978536985
YPL139C,0.946578952,0.962439567,0.962366935
YPL140C,1.038558081,1.04687361,1.075910978
YPL141C,0.780799644,0.789416249,1.008372766
YPL144W,0.668646633,0.597387694,0.851610685
YPL145C,0.871955283,0.879854156,1.049297691
YPL147W,1.000547977,1.005877113,1.032901098
YPL148C,1.026553937,1.009397394,1.113602346
YPL149W,0.841269799,0.797197086,1.122196951
YPL150W,0.960851178,0.983913438,1.014270354
YPL152W,0.880508501,0.758588073,1.110604796
YPL152W-A,0.995915504,1.013220286,1.00589599
YPL154C,0.750627411,0.901654542,1.081882126
YPL155C,0.960338393,0.955633465,1.029857327
YPL156C,0.949550262,0.949736294,0.979903722
YPL157W,0.924101076,1.094981657,1.022220671
YPL158C,0.824380678,0.852275021,0.719052993
YPL159C,1.008609257,0.994026291,1.031946733
YPL161C,0.800220003,0.761536695,0.798215057
YPL162C,0.804647627,0.816421857,1.105807968
YPL163C,0.814182477,0.780664148,1.102168003
YPL164C,1.004960535,0.997977646,1.077703211
YPL166W,0.822423114,0.845948755,0.923839614
YPL167C,0.952112361,0.983099075,1.057309587
YPL168W,0.949654728,0.917993292,0.990982778
YPL170W,1.028062161,1.083691984,1.070781996
YPL171C,1.011281541,1.007781561,1.03559757
YPL173W,0.923913776,0.772965912,0.79074078
YPL174C,0.684535938,0.655492154,0.751721873
YPL176C,1.062274611,1.031438889,0.988126415
YPL177C,1.042646409,0.988123422,1.048358268
YPL178W,0.684141391,0.396729775,0.584490973
YPL179W,0.951368532,0.931076028,1.075356191
YPL180W,0.738406304,0.706958915,0.907572467
YPL181W,0.868508139,0.884182977,0.964675906
YPL182C,0.80965068,0.871678549,0.953537756
YPL183C,0.901127996,0.946274263,0.907332962
YPL183W,1.014774274,1.02999875,0.957297527
YPL183W-A,1.106661223,0.905796603,0.906791324
YPL184C,0.929796124,0.922861615,1.015743462
YPL185W,1.05234964,1.066427619,0.987082229
YPL186C,1.025982911,1.06227745,1.04094887
YPL187W,0.969207623,0.96658299,1.051972181
YPL189C-A,1.061858275,0.977977507,1.018502011
YPL189W,1.044102698,1.002007028,1.05338213
YPL191C,0.991036011,0.991843514,1.010771505
YPL192C,1.019305568,1.033169997,1.040179609
YPL193W,0.406920168,0.61805658,0.604013293
YPL194W,0.97621273,0.971985677,1.0596039
YPL195W,0.914786854,0.886554631,0.958975273
YPL196W,0.954528084,0.940203591,0.998381663
YPL197C,0.949148356,0.978421286,1.008339628
YPL199C,1.001081568,1.002134199,0.95336058
YPL200W,0.944209825,0.91924933,1.007594315
YPL201C,0.813042192,0.788573837,1.114091183
YPL202C,1.03003795,0.927023941,1.035543339
YPL203W,1.070001466,1.037376959,1.009222136
YPL205C,0.839283087,0.853543116,0.928508357
YPL206C,0.97657651,0.947563072,1.038140899
YPL207W,0.939754885,0.903241121,0.966078763
YPL208W,0.932078476,0.967923029,1.027094464
YPL212C,0.980821905,0.936790385,1.005394783
YPL213W,0.983356834,0.949025467,0.976073102
YPL214C,0.939344505,0.930401701,1.021787155
YPL215W,0.983656909,0.988322618,0.998773719
YPL216W,0.844637714,0.922842563,1.047029808
YPL219W,0.970858347,0.99410411,1.022373435
YPL220W,0.949642283,0.970612045,1.054104743
YPL221W,0.914871928,0.990185294,1.116098357
YPL222W,0.893739176,0.946018228,1.015699991
YPL223C,0.930109119,0.976148385,0.932869999
YPL224C,1.014123429,1.006215699,1.028935347
YPL225W,0.850315651,0.886880513,0.868117236
YPL226W,0.720968809,0.869787401,0.924168915
YPL227C,0.726893478,0.862021355,1.017811421
YPL229W,0.985125175,0.957037863,1.025886132
YPL230W,0.923711854,0.917892727,1.039052001
YPL232W,0.887831164,1.014005903,1.052424422
YPL234C,0.178533897,0.130484431,0.621253834
YPL236C,0.929356147,1.002115114,1.007806
YPL239W,0.749286743,0.824985014,0.887863379
YPL240C,0.951298135,0.958528494,0.953636034
YPL241C,0.982963023,1.026121577,1.014546384
YPL244C,0.965609633,0.983658548,1.05344212
YPL245W,0.945002187,0.977360487,0.991142035
YPL246C,0.874508811,0.898901841,0.9871128
YPL247C,1.075473609,1.053289853,1.058614688
YPL248C,0.867363937,0.954154557,1.061146844
YPL249C,0.963233269,0.958019384,0.993436257
YPL250C,0.946367375,1.058404183,1.024993707
YPL253C,1.028954842,0.968140995,1.008889795
YPL256C,0.904194033,0.922410887,0.979456965
YPL257W,1.032203516,1.005799816,1.04159363
YPL258C,0.983901288,0.990104032,1.054443238
YPL259C,0.994485001,0.993755369,0.996201839
YPL260W,1.009138865,1.014628596,1.02396886
YPL261C,1.024686265,0.980433125,0.927131139
YPL262W,1.095617381,0.8622,0.917966777
YPL263C,0.964589209,0.968314411,1.036154065
YPL264C,0.981947037,0.991122936,0.99353107
YPL265W,0.958226788,0.996749122,1.014670455
YPL267W,0.954665812,0.962418115,1.010164601
YPL268W,0.970940604,1.001281073,0.985978193
YPL269W,0.97567209,0.99669104,1.005917972
YPL270W,1.010842347,0.991735362,0.979588175
YPL272C,0.94603672,0.968923118,0.989780212
YPL273W,0.979208179,1.004967421,0.993316407
YPL274W,0.970220283,0.996370423,1.018447767
YPR001W,1.000187054,0.948084761,0.994823295
YPR002W,0.951008684,0.978559307,0.991369333
YPR003C,1.039540551,1.010432302,0.967898129
YPR004C,0.947982863,0.959935307,1.077091185
YPR005C,1.081460527,1.083855323,1.165342436
YPR006C,0.957502644,0.977569857,0.999573885
YPR007C,1.009361912,1.009737576,1.018404295
